userAddress,total_amount
0x8fb25fcdb7884231edcc2165df151b27fc529089,87127213511809738
0x8fe8686b254e6685d38eabdc88235d74bf0cbead,16621635882281604931
0x8ffd3e95e71c1b975eda461e54af27d10bedab44,1199500000000000000
0x9017c92270f465fe35c8adf47ad9b2c344765561,2404576723428009882
0x901b676e27fa9ced94dcea48f73c97780b908311,2045534434588875359
0x90346d296cc3f0983c7c4a86ce76407e66e770de,126618469953857934
0x9036859fab6cd98cd7556d969752fddde77b3635,4323038697861996
0x904837b552ca1c99f0c580e55f6855a284f53696,51270372464858441
0x9048db4c4ff3f0cfa3936b9e33cae17a2e66e9a8,319567986098168
0x90759e0ba28488c722431c8548b874d2a07b10d5,614333657312627740
0x90764958a2f34b1bbff512655e915255d297462e,72720729247434304
0x907d986b777dc7ed579edad81efc63db1e8e38d7,875578678301445
0x9080196182f77b89bb5b0eee3ddb48cfa716c4c3,66242456525001321
0x90811c6839f1a792104b9ed1c54290ba1dd60d98,1150905099811555
0x9082dff565ca089aa40fd40858fe6c904deb563c,2253500000000000000
0x9084696c3b98f6b33d6d78a5bd35b110ceff0334,83247410430786741
0x90a7fbb9c0f6fd1697038890b4f868884b6ec1ad,94433181744154545
0x90abcf1598ed3077861bcfb3b11efcd1d7277223,4887969580845650858
0x90bdfdf55e7c62e574d15d2c6cd6dc56e2d15955,50215143271394585
0x90c0bf8d71369d21f8addf0da33d21dcb0b1c384,11752701341436461205
0x90cf3fa4278708c907e9b11c1f3040844fd0440b,37146184907267418
0x90db3386fc841ed2a9a2e71cd667ff1c7c27bd53,1540850944925990596
0x90ec22ecc517285f92aa88a709325796ca5bc567,402236231017677246
0x90f15e09b8fb5bc080b968170c638920db3a3446,1817269721916129754
0x9105f56f58a9cdb0e2dfb8696197cfaf3e45b9f0,2748146609793582
0x910bfa38ef56164447764dac59fead715c933616,14485413245238330997
0x9112790248638d4bc4a7686f15fcdcbe4ae97430,64156942026973565
0x911da057b7f735bc54e9ffbe1143dda363dba6fb,12901608830546810
0x912392a282500bb395b3af9a091b9187520ffa23,985027202840371401
0x916d357e8d27c0f28951d25f7b47ecd193239aa7,30312290976988034
0x9176d3e840f1f0c43ec92d9e8ecea9a9babf8737,1511272898832713928
0x917a06e6e3745bfc5eb3d42eb88db16df0d06c9d,3156653658428261015
0x91817a270fb9f03e00918fae83b3fe718c1426e8,178328324128599535
0x918ceba1ce6e71217a959fca88f66f8114792f22,19579734539175847
0x919665c00d8981836f48a4f39bbc585d46ef94af,1369791821452400075
0x91a0cacb38470b50e3117f114762f605c06a1c08,2625134399869104
0x91c52700af0f6a9f63a444635d16605cc9e9f417,13849114950875060
0x91c52ba20bb2b73c836efca794c82958dd8b7476,200412053709034612
0x91d01f23e7092c1041bc02c9ce7a4d657c16eaf1,164435308852203352
0x91d22f84ca2675808bf3e66eb659728b2067d6e6,2265065064844434
0x920bcba669734d63db9899e968959e99adcfe850,725720299324010665
0x9224bbb4e0fbe2f2f8fab55debc41eb21fdfb804,200480244958046996
0x92261bcf3bed337e2af8ed4cb712d1abc5e48ffc,405850210387311296
0x922cd8a90d306ac5bd4bfee6502acf5adc7edd06,45022619860885741
0x9233a6d253446408ab738a66baa57f580c70c9aa,18549453291881924
0x9234a405b420a746eaa6631f80c8df3c86629505,5976803408899738
0x9238ddfcf8680f68b07d4037eff5f95e27023920,72389931239719700
0x926a4a02c9a54f983332ce07119d00eebc0a2855,379537532674220078
0x9297c0545e262fb6d6f096a9c6ff5365190ffdcd,20332226361947287
0x92b10131f2fa1be4a3c34d9fd3536681df13025c,2141279139124232494
0x92bb6300fbdd40f039d937bca7b36b1ea98f488f,47471027597647276
0x92c43859db0f3e03eea0f05529775f4612f5de33,549105636269419260
0x92ca794abee06a3571c8eb92e42e5e6f5bd5ce54,411231498449453587
0x92e004d37c74ac6701b383fa172db9661b1f8aee,3095702708564433425
0x92ea9059256392f5575e60e593ad64be34a54a1f,903380113586304
0x92ebbbf37c5d4a866b798f449f15a41f21ecc2b9,10000000000000000
0x92fb9e7d286f91834f1fed1eb593e81823a6acf8,2100716774963898
0x9302d35786643f680b617b03bcde983db6a7319d,62614721176638559
0x9303997d19e6f17905da3d33bcd61c4b954dd097,4581142607756053
0x93222d8cd2adbfb16158810de56d848fcbf3b25c,91763350599968861
0x932f500a964cb1b63e22e1f29c1af4736676cb68,50000000000000000
0x9338cd2920bbd649a97b6ab90cc4c105ec29a0c6,3244362212125778
0x9343a234a34bed3ff2df786c6270a7ae3f200adb,2982828105230847
0x934a94f28631fd23c7e4f442e79c00cfb6a5da30,27536277502290734
0x935c0a8c155c023dd360db853b0f1339a6f3bffc,5986812521549602
0x93698b6069e988561352e991f5c1945f690ccb2c,83183270464064753
0x936c2a2128662c562663721eed63744336ea0ee0,1567202042544887622
0x93771c1622e780a48d62333374ea743fa3d644d3,366354778696036766798
0x937b742a057eee2e5fe3cad18026149a08b9f7a3,703917857469692264
0x938613362cf7d4532ba04bfd4bbb6bf759503a02,18686072773236979256
0x939c0d968fd0365dfbe9a326f271cb8aeefa78e4,145054359272231502
0x93beca36d5bcdc7be0f9ca38b1b5f5f5292aa859,11597116091401204
0x93bf708220032500a8fc6498d0e2908630b861ac,137681387511453673
0x93c1ac81ccdb3b7f3128e9d808b0e717823b78a9,3170231367208880
0x93c460a6d3fd2be77cf07a92e67614792a45a9c5,17820413029581852
0x93dbb762b21870e3bb24dc119a3c65b5fa626463,192026896249226482
0x93ea069784ba3580805ca976455201dff1cdc53f,85429209888923
0x93f586239a577a894874ca7c52b7962a18a883a8,260701718779552859
0x93fa55d552129a31c32eb0e08865b8ff82d4094b,2287218380017983212
0x93fc1f35f53a9553534979233caf273214c51fd7,9998654135854563276
0x941658db1f8bf68148d1c0ef3b03b5dd0dd9ce73,161650457067454186
0x94172ef86cb242b61147fccadf42a38dd03f7d49,316312367014497320
0x9417b4c7d3a89f086551364b8ababb8eb40b2426,6884069375572683
0x942b1f84c964f0158fa3f7f90101ecbda1678955,17136299509287636
0x943dc0851fc9c69b0be3bc4a0c6792929bc656a9,28818679840578214
0x943e33559b22f0f56a04d375cfe5cd048861275c,677107693896202
0x943f393a589bbe39a4e55ab571ac1422de703063,299181448405278007
0x94490df5aed3ee16669c368c070fb75d8f7af14a,97590278437023860
0x9454f17a6bcc36cfbc8a07011b33dafcebe4050b,58684967974602570
0x945a873b0e08a361458141f637031490ca01b9c1,67139356283517810
0x9462a60e1608587c4ba9a81a3d58d25551773143,75837675434468242
0x9468c2c628de0b30d58c9b2cbc17110a3934b87d,100000000000000000
0x947dcdee4452b2bc405ff1652f187b781de3a4ee,30000000000000000
0x94816b47c7e306aa085ee2e1c6deb3678672c7c2,663973542982456043
0x94824d798c4d2fd2e093ee4e0084d2f1f75f7554,4911288073824096
0x94825806e2eb0810548d9cf6b5198936561db0df,15909611225882455
0x9482c72cb018ee03d8c23395038b510ed4e6040c,1797266991565746101
0x9494d5950802446f2abdf81149cea96227861b5c,56130517670764094
0x9498dae1e6a630250c7be17e6c3b58b1721c0b47,49977350406299351
0x949f4bf9ec28bf8de0b151b72c8e97c7ad372061,692414104800902
0x94adecbe657e60e7f248d7e613dcf1b43b1e35f1,801806302540622
0x94b25100ccee455ed645737da3e350ec9c04301e,44070204858926735
0x94b45e69ad2909cfc977b3886e115e910b12953d,750000000000000000
0x94cb66c29ac9c8cfa67c67ebaa5f135ef00e4fca,2827835480053298
0x94e6868b66f2445e7494d209d9d763270a133e09,3000000000000000
0x94e9847920b3fe544aeff86446a7d722c28e542b,27536277502290734
0x94f3dec4a0e3bde2ffe276e89a3fe0150ece9992,696088325068722042
0x95215ebb5f73e15b5054482f5f07ecc8d58273b4,232530504316701517
0x952815ea349a0c10db5d854a16a27d768e85053e,438979204213505121
0x9535e955029f865a0735300cde7cba8c8bbfd5c7,304775148921604266
0x953a1531acde08dde9644b81850e45fe85555f39,226038024880493
0x9572b5f815e4520f0a15c94a603c5356471f2e5e,6000000000000000000
0x9575db71c36691c04021c1c60fe38e67ef706d1d,1392444678088075
0x95778aa7acda065c76ffec321685aac4771fd351,27757525735684708
0x958981dd45e57f61d8073442b25947b34024267c,100000000000000
0x95910efbf5fac0b7715121656c5b62a819540c3a,18731466815583096
0x95a2061b1b8f79232b7c15993cdcf942c6cadd60,130239667423302
0x95aaef5544c20de05598cdde21f661b47a636718,16057088145343394
0x95b9d244339a65b134c3114571ccfe6393b2bb57,249532614756676
0x95bf311ebb84e5331af1e23b68759ebcfad077dc,277700077117311
0x95e1fe92c2155ce71ded3c5dcd7826c024c2ee79,65415486039013756
0x95f2849428e80d3d6751ed92d0f30382a90de01a,85077012690638704
0x9602b49ee0022aed8a089dbbbe3297bfdbf8f8ec,9041595212460378
0x9602c750905b2dd6d5f477d68ff218c7dc5b943c,2227811837284865
0x960ac523572df11cc1bff9b90d4d5bb4f234e4d2,1647416662987215
0x9628be77fb3dcd890fd93a5d039092fca855d3cc,5564634812327412
0x96322357c2633dba5eb947db0306658b5633ac04,148490580557330440
0x963ba57a4cb035e561f0055670438b91718198d9,3316493709068081911
0x963cf43414e0212acb8131f39b805be5e7129489,5782520165691828
0x963e4ebe08ce75add6ea4cee71d6e6d3730c9af7,266344044096664318
0x96474456147c70651f37dc7544a190d80c839e85,280254892897614633
0x96475dc786bcaf75cd0c849ba1107cc05fdb1759,28354032792404790
0x9653bcba51ff671ee71b30ff72095264b8706d26,5990898500000033
0x9663f9db80469fcddc6f1da01c83c2d492fcf2f6,141840363461165372
0x9679139108b491dc26fe90f4faa2ca656e6f8b69,399087311856229928
0x96db2c4193a4a4cbf8c5baf1ac71151463be7284,48653934069096199
0x96e725c53561a1b88eeaf2bea2fe9f7d69c26c7e,331816900922221419
0x96efdc17e409477660ea18011665e3228d02f179,4155000000000000
0x96f4151e9e320e5a615ff6530dd871761a7c7ceb,221958146655017975
0x96fca82bb2ce4c5a700a14581412366cc05dd6fa,1038599466106136719
0x972a3e2f398e52d59688603d2ba353738c14612e,58210331060430321
0x97424388a67dc0d4dfd51e90e1b507d85da3bd52,58367744623443122
0x97520b3d5a30be0d09c114adc8017c2b1ee49e4c,178362105136422543
0x97522fef1c774ed00ce41bc71c63bee7e9e2dd5e,6274281751584089035
0x975655b153259565abb6fa0eedb3562e0d86a7a1,251286477828450001
0x97568d242ab0233c55d992aa46cd41e7311fcc14,4310093148251537
0x97579172749e2bc672e204891a43cbc0f87c8374,19264109501371372
0x9766dd751fd607a287ff2b310924f0f3644bf101,8858579408695738
0x978aa0e4592e47327bace8d157851e4bb0bd3cc5,119185002417897822
0x9796097788e9a0f7c657e59fe6150b90d5e447d6,10030258260446885
0x97a14158eefa53670c21dbe56dc4cf3d7fcd7a04,76163012106
0x97cc4117f8bcca391075b3bffc436e11a65a2607,7219429114599008
0x97f036c367c5b11b3640611e1e87f0a808945a1b,22407093926493954
0x97fa4879a2aeecb14b5e9807c6c187c9f4560e9b,568779128623108908
0x98078b05e1b9e3de57ee2a983f25bf45dbdd1acf,4810551337810439
0x983619e76ea2a02a11b1a5e6e884e389b339021f,6884069375572683
0x9847151f688a456fb00e02ce1471952b0edad4ba,349020944902747763
0x9867cba5832041c592f9dcb084aee524ea09d4a6,14401760679754210
0x986b71be9acfaa88bee214667ccc12644eed0efe,82843873910373
0x987d424add87855a5e65ebad7945c57df2fef033,178590982335419
0x98801b4e58a415000c301740a8cb91c650c66b3a,1376813875114536737
0x98899e07a32013a810520171c7aab010c20427f0,179085702538475302
0x988c1c81b477908b8d80f735c68ed276391741d3,33803147494199
0x989b1d5211fae2b1d9b000aad488ebfe27e42867,280402091780761448
0x98b055b87ce7fce2f71e6805f0827da1fb3d0f34,17056600557268403
0x98befde93e293a54adabc729e0c4a485a09042b1,360584548194232948
0x98bf99b0e6177e23bb18b179f602506936ccb455,3190644490232435
0x98d332b1e63ee4da6dbadec4ade58688d0fda18d,3297528461375141224
0x99000eef26fbf655695fdaa618b68a53d101e180,40067101445088877
0x9906cd623dbee156d8deee923733277f0e0ce196,7421666156405561
0x9914031a18099a264b5fd02fa0223b12e6ae9795,60365202226949632
0x99159486c0ecedb3a1d9e00da4f5938a2e66f193,76558964611569077
0x991dd82e710b6726f5cc6524b3b0c7d6fa80bf84,19783541923135850
0x9957654ed9499a72f967dafa7ee20edd2872b1a8,2129244692775441
0x995bdadf1a6928954dfacec21aef46c0a7fb2150,16816219776188262
0x997aa3a651b90878eccefcb6f4d85af0237428da,686528231929959423
0x99952a3d5795284e961b27b304f16d18f2fb70b4,144702010897188
0x9996890f80b0624f3087f8ec0c2a8fcc9c5ee103,723999515250743636
0x999999273b1f52e3243f526dd54c974b46cd4f05,228793328556043168
0x99bacf8f5f09bc104ac36932ac11e4007fd93ff9,95970682825064
0x99bc877e25bcfb3ff3d61a84acc825857866046c,37600376354
0x99bf19dca2125b789cfe8a9609c1a217b4e5c918,2516594409201079349
0x99c868013bbb669d91e545789402694bbf5abc87,1028748619172702817
0x99d99cfbf96807d3c08aeea4280fd765a3ad635a,7782615804589828
0x99ef16bc9c9cc666d304cb03c896b4cf3497360d,13072146898861012
0x9a104fdfe015aa6674595ffc221af7e8bb3ed77f,1475872095017368611
0x9a166ee593f7f6dbd31eeb30d28c9cbca13f1238,2316750368861223
0x9a212305c951911d92fc7a457c48d900e33dfecd,6589011241365161
0x9a2a2b995cd4e17ef8ccf1991ef523c852c73103,159511248829975006
0x9a2d8ce9b7c2f6e5225a8badba3550496d978754,4304781875037409491
0x9a32e92c0149f5d6280faf0b8568960fa684a154,1027541002776950447
0x9a4735fe5ba7b8fd5dc5627cdbd06324384f9513,100761536889113267
0x9a49d5a3f60351760be1e03cdaa2fe353a3aa574,109202764209623856
0x9a54b6e7b9b167c4ef3dfb8f2367cb6e3603b59d,59102910731614011
0x9a59e2fcd0fc7453df2e5805c68bdf1c756f76bc,1500000000000000000
0x9a67df384ec63f6cf960ef7e33287ea61491e415,1290340729
0x9a7d0c314354069ab6fbdd91ddf95d27c68bacf0,40664707278967780
0x9a8ef74ca031a13a7630bbdc40564369a2efdd6f,101048707376249620
0x9a95e5b87a9747d633a833631d31e6335a5d2311,14384318159938
0x9aa925ac991311cf5b43bd659e57ac8117916324,2900933112510075
0x9ab0736cc799c38a02d74cc73537f67c9b55de76,202256769378358045
0x9ab2ccb7dc715fed796c629f795ab50d8c3c325f,471320865333154599
0x9abb2ec2c4483fa70db2410a92d1ada9d1c12840,5000000000000000
0x9acf8d0315094d33aa6875b673eb126483c3a2c0,18618400700010516330
0x9ad47ba0c62a28b11d9bac5e8ac167de200fda76,1000000000000000000
0x9ad4d3ae94ba9156b0dbc1e036047c7a435d087c,350656989673309497
0x9ae9e2bfb9179d78bbb879b4e18c068cc229eca2,1833103360261769
0x9afc59a4be9002129b778a00e00d78d6c1d67939,99835213959273403
0x9b0eab6900e03732f94bb40ae094d4708b7573ed,664324542181277
0x9b11b57812de0d00fda75d1b112a79ad02e2652d,504211007299638022
0x9b1699c80725a0af6e3aba31d8d804b7e0cb4379,45608840447754473
0x9b19d03e5a1f0bcd2a0d28a53e9d3f0ab314b390,1400996325234625087
0x9b1a146692f89093bb3f5f8891239782dbba22ea,829462329241779966
0x9b25235ee2e5564f50810e03ea5f91976a8ee6fa,251960907611124358
0x9b2581a9eece06aa1d1ed5db211dc33776366ec0,723004644627777095
0x9b43ac9cb25702075ebabb1431a4e786514aeb1d,420000000000000
0x9b560604691b60fb6dd7c4d3e585d588ca95dbf7,2129608105030963485
0x9b616ac1d31f17be9b23560d93699ca7732e2808,643400923394545146
0x9b6ad3558ea4dd6af9d1bc3cfdbd20c1d599c840,3052909320226863
0x9b6d3f6fc8e477dd7bb6f177f1321cdbda13984f,21775807753239384
0x9b6e536706ddcc6f1cd1d51e198f5bed84085f21,221744342032228574
0x9b7f72dd8fb89b3dd5ac8ecf70193d75ceba9be0,126806077736284445
0x9b840ecbfb03e175ae9b30bf49351b17720b63da,27536277502290734
0x9b9be92aafb3136526a98ee1bf788135bb774125,600000000000000
0x9b9ef6007eeb3073530c9f81a24a3048fa9eb747,4325260892290629
0x9ba4e879f4016ac0610e19f9b9d62ae69382bf39,100853775556585
0x9bc0146eb5f88f750128b03d57f8fb30de6c05bf,15592999831364419
0x9bc54b27d43c0de1683ce9f9266d6bc22f687c3b,51746379482427027
0x9bda6dd3e0cf865a6f5e754963327ebdd8287f67,43946895030706598
0x9be353a221c4f3762092f44896054bd071b1481d,35197092485064487
0x9be4567a3a75268fb1d4045d922717a9c4bc38dd,100000000000000
0x9be82cd40bffdce2336ba286abc7afca42dbabc7,3933412503872796
0x9bf60e2c98b2540b40f37b75b7330062f9eda28d,1109400000000000000
0x9c0d72f2ac26420cb7eeb155bf401b672840e87b,21723177700579584039
0x9c12de7993d87874cf1adc05bb6493d05cd795ee,26415921735080252
0x9c300ea7a15ea1ef227887328c7874e0f591f832,190016424767814885
0x9c3a5131d6a5052d24a516c671b86d9cf9a95c40,40923431556520834
0x9c3c73b905a6cda7e37cb16859fa0c531e28e819,154739670046716
0x9c41cf08791864b1a2c6f96938afebb4287dedaa,3512048320040974891
0x9c4d592042f959254485d443bbc337d29572264f,302286113542524747
0x9c57027b1eca93093a6f446422c59c85a5a3fa52,46439075618707882
0x9c6200dfa78255996c23aaba6df0189f27affaa1,335895341503909289
0x9c6984a1dbd3f290d32f1c4f66d1a7fde7c7bdef,847997251486712
0x9c75b123c567dd6660efbce8d7fc1e28a8e1f621,7021750763084137
0x9c7e914ae494d7c8d7076953d7a02ad8531b3616,207430958763273181
0x9c894be61103b9eae070801c27df5348f29e8534,36370577422226489
0x9c92c1ef6606396b8de0d0620a4dd37f7c0a7527,13000000000000000
0x9cad95adee7fbf9f689969a5be63140be3cb524b,9468650394317279
0x9cb3a7c1eebe4444295fbe20960b220b8549351a,683068474440147483
0x9cd6427b37071b26139f15e308f1616b7d114b28,97441184267424
0x9cdb2e41a8b6710d3ff85229a077309bf213505c,75342225820967187
0x9ce5a5c5d6769a7236ddb3b586ff39a5bf9c6221,16352994111902942
0x9cf5dec27768855d478152128851ebde74f6a3ed,388000000000000000
0x9d0242f554d6785c109d09fd0e9026ff705bc390,68511027450181428
0x9d0d919773e59914ae1243b557868e0d9fe4b6a9,710249394361440838
0x9d292255ddc87532974ef5b13cb5d8c44bfcab23,422457429821968
0x9d2f52c8c76f14cde06f0d69b89fe167cae015c1,100000000000000000
0x9d31f4d67785a9e60f65006e7f2d8f2180dcc933,228560846279176582
0x9d393dadf3958ba14ca15424b873f04618c604c4,20513640813780865504
0x9d426c38a38693401e3315d50472ffcb316f4df5,7593810466917426
0x9d47472600f21f03e0fe37efa3502fa2a902b9c5,1249387059907118116
0x9d4b3a2b8d156414f490f9f728bfc40908823b85,815507895946351859
0x9d568268da749a68239b2f406358bfb504874c2f,99061779467204131248
0x9d576f09f2c1a6d167d0d75bdb1b3f4e61fde841,339313557316835
0x9d5c19609e064e8ea8813f9748aac86603100770,1748741820550
0x9d75b8717aa34258dea1afd74306cb41e30f7b3f,669748037840391
0x9d830cf80ef76b047bd8e9ba23beebed22cf45d0,254942793988467721
0x9d856b43464f62f1526bb21af9643ab7a2ed8d76,67266045029562105
0x9d886a3fbcad4c57487eac5667b402c6104d191c,104000010816001
0x9da17502d7105f9bf06b84b5ba1d163cea21f937,1002583165494648754
0x9da493db7895e44ecbe9882b145096b4bee562e7,22264592362408135
0x9db28efb4872b65c79bbd0da9a3474519f5f0035,10139721079133814
0x9db9a11bd146e8f39dc61246c357aaa10f2f2170,279271001590676020
0x9db9f4023b655bf3fbb011234eb726b1c70f2636,69460717701038358
0x9dbaeda4bc90fd23c45d4b497cd8c135edc90b94,2464008669713529555
0x9dc03477a733c1d580d0fa76e9dcffdbda9c89b0,7773946540869472
0x9dc2aea18955dd9f898d7ef130e4e166b9800354,70490833490531641
0x9dc7ba8e36ae9bb089030b00143cf946e89a8eb2,14118412086720156
0x9dd6a12bf9af29abbc06bd4b9ff37db2855b0e8d,1434458159977617327
0x9de736b671f842b2f84bd12f10de1066c765eea5,1007384711992883994
0x9dee683a3c60b52bc3789957603ae7215937aa53,570566329009267512
0x9e0787a1a50b40d59d877a0f914abd0c6a2ae9b6,1119075049249412640
0x9e08cb2f090d25b27ddc32b7cf2fd75bdf40d7c8,62663882899060394
0x9e0955377faabfe61a42288d737a0bc8d55b837d,81307697917281
0x9e0c5b799f9e215a68b32a88376e45f5c4d3247e,9420801970919735
0x9e11bb28f1017080a333067c07c2ea78a22a56ef,105000000000000000
0x9e1e1fc3bb6a678b7e59278b76e05bbc7e705ef5,75421313219406551
0x9e45383af8fbb31958cb8c40d8bb94d4fa5286ba,1000000000000000
0x9e4a1048a49b2290e0a8457fb12684022f343c35,275362775022907347
0x9e602c1920443f01cb100a57a7f894df8eb42f66,300000000000000
0x9e711db77f60feb445e8430afbc52865f4260141,76679977119731
0x9e75106d09569e778ba6a87228d5ab2613ead0ca,93262506108451428
0x9e79178bc998afb9d1ae2cfc57e6d946b69c457b,806350000000000
0x9e9466f6e8dda33a00917461f71cef1bf12f2dca,127177433535394117
0x9ea58ba9f8cea3117f15ad82775d62c526682bde,426875437542779
0x9ea7d921fac87095e3abbc3f16bcfc2db79ef926,5400319170076786261
0x9eb4ad2ff92a28b6861c061b1e6cb0ff68f6ec7d,35395048852013873
0x9ebffaeff6ff42d44c98ad6dc2790bbaba487896,4566111508945868
0x9ec8c577749aafd92f98adfa71257f922213a32f,921375017262944
0x9eca8f6bfbef33569df37d8b7461e1a991467544,1000774405842242907
0x9ed3266abcf278382201ff7693963acb424006c9,42829912185777912
0x9ed69b8f9f1088467b9a939fb88905399611c691,346904036082255546
0x9ee7ab7c9a0a2abd3a5d44cfaf8a9890f0a8efb1,1000000000000
0x9ef171a8c62eea6455830bde5de99db5a7ca5119,163466736755088367
0x9f138fe50d08dd622974367dc86034f7d109a5fe,1544500001980250
0x9f4f5b533e74500d2fe34fa6e3c3d84cae9bcb2a,78194188426905
0x9f563a673704439f7776766c840ef6a3b4222e7b,11981098778633909
0x9f5661ad6471e1cfbc750f9278cb9c1229abcf3c,495557783027391771
0x9f56982d40688aa9646448bc849328258d8f65b9,2032919983361856
0x9f5a7d8a31b7de4f62c44fe5819aa2ef09065acf,2972165600356104
0x9f6d8d7c57e989fedf1d50d9cf66c91def446405,6551815108675418
0x9f7b7340854365a3c00f8fc660d64f69a7480a06,27536277502290734
0x9f898a7e7fbb82505c300987bfc52c285a622988,73156321378274397
0x9f8ed50a8cfcfb74680528be57b154eca910a2a9,31937674721051272
0x9f8fe303110f6d306d89c8a70be8ec2df6e6931b,14356568478413879
0x9fb100cb2bed0b7c1d59270e20bdb47c18a14b28,812189169104340973
0x9fc7057369fde5e670ff4c2161096bc7d5c5e78b,122186793442581933
0x9fd634393707ad07739d63c81011ba067681a19a,12715054018594950
0x9fd6c1f52956b56f67e780b770e89ff0a0c9f65b,5507255500458146950
0x9fe113418c5d8ae587d43dba77334eba314ea1df,37103715285253598
0x9fe2617411adedf8d4067b0172ec5b17eec85de3,136500000000000
0x9fe2afdf73afb77e779aad4b60de7f02c3547588,1439624805932014655
0x9fe6efb5dcd475396afe0b0af0fc9e04210e4265,9065372861836385
0x9ff56083dcc92533c4833998a2bf0878b9a178cb,24474648055530669
0x9ff57c404dd45d7f8b58ef5bd8b1519298ecadab,168761272114367392
0xa0047622fc9d64988e87201c472c4948a61453bb,129922285559863218
0xa016b59cea666f53da4da3c9f99b97da1e0b016b,3313921917146991
0xa04275c10f39e8675a34e147e2ef78d35129f2b6,4530021683393943980
0xa049afef83d112f9b9ac4e9d743c50ad08ebee01,40000000000000000
0xa051ad176144cc6e3607d8c07f7b84c501fa0a2c,478917790196326212
0xa05c2c9760e7f13569d7af4da465c7dba7b3b164,1196137546299416560
0xa061d80b17e850fd9706919a57892bea974d2495,3478523384602302
0xa0660b85dcdae3681b6e764322c0f1c81d295574,33827969446258616
0xa069f2204cab4862c861925ad40b113d158a5e2f,753045431588115914
0xa07d83334758af046dbcee6991e341c0e061d121,389131436554314093
0xa07dc98605bc77f82521ebb7d45395a6885a0014,7394176634327589
0xa08dd35a881820a990a615680b0c20d9622adbcc,68448195541138917
0xa0a0ba0143a82d289fd4db507f06e18be0e8f6bf,63688119101696424
0xa0b2e41cc5bc12e05c4a3b88cfd6c6704ebc67ba,92320508533274319
0xa0bb8934bd44a7900add77fe21af2efd9121b3c9,8817957013629871
0xa0d44b0ad84f26ac1e74cc4fa458da7d74f76d5b,551275787370559
0xa0d964960909cff874d15199997fe131b0ff2409,633550420455974668
0xa0dadbe247e04b9e23d1bd1d12fe3e076739ab2f,170450842204657
0xa0eace11887c4264fa6c76d2d815bf15aca667c3,41499431209339149
0xa0f0cdb449723721f12a139065e1b39d479720fb,45823679912641357
0xa0fd827cd62c0f84bcb948e762740f0bba316d27,1000000000000000
0xa10753468d7eaf706a91a7ae5c021aaea2aad7d8,320466737332859874
0xa10bd294ec1227e2363216c91f2357d6acbbfe6b,5188505383413745
0xa11238d6a5ed452cd1eadb5bae40681583db2630,698413539774522
0xa11ab467c95821e97f587daf371a94355f172a2a,4361926818140013
0xa11cba2199d349c35f4c4ef6a4760406c69f9f79,22537815727955898
0xa153cba146651801ad1f776b98ee164b49a50375,711287192060198
0xa15ce7f062f770b61055b0f1fe1770244eee0d24,97662483857129
0xa1712fc331a5dad6f9b6fa51d472eef65e2441d7,189325116656543564
0xa1803ef9cb64edef426a8401c49b2a437902eab3,36093217908910298
0xa19c0af2d75b30e382778b4b76dd7cc7c653eb23,26436021991
0xa19d8478d69b6dfe637188522f71f36b0bb67432,8000000000000000
0xa1c33e2aeb8e5db9e5120c397f21646150fc0ede,25280150713158286
0xa1d532ad9a82b0a64a2a468969c0a73a5b7888c3,4555315519060176
0xa1d5d2d931b532a0503e97f540f65ed256f374e6,678323138881319
0xa1e73385d90402c033d8ce975f1fd911172e12e7,8538807350651656
0xa1e84210239bad5571171a8fe304a90e7ffe5189,6069118267674404
0xa1eb71c9e1716d937b41b84f7b3f3549a48a94e1,638085965567632321
0xa1fbbb471df5d2fb4f93fa6cbf78cec0137b9f7b,442626223629735
0xa1ff94e56b65094cd4590a3350db513dcb5bf2b7,124401621658422145
0xa211a45a873a59f2a7b413da76fd0db78bae4fe7,101070058693127
0xa219712cc2aaa5aa98ccf2a7ba055231f1752323,91095737226492197
0xa230da72f6f5542a5875be432615d956ff9b3f26,871812255537300
0xa23288840354120b21a9cf213cdb6f77372fee9b,46271011707246842
0xa256f28eaf231224177cc270e5e8498239325662,8091273669867
0xa2623f73ea77d7ecafe038cb9374b0ae95c7621c,100000000000000
0xa265f1b13071c8f65199a158abb6f84d7ee7b7b4,745541911177329656
0xa28f09361c1e003000320af6440b5d10a983647e,15902271964238745
0xa2996c795a78fdc6b7c2cae8a1a83310e5a2c0ee,76103383425681949
0xa29a6ad77ec6775792ebb02473d203b45d397b31,6457723253420073726
0xa2c1601c66133662bb3eed3ffeb24d4926fd453b,1681147594608994659
0xa2c408956988672d64562a23bb0ed1d247a03b98,5726841621713492
0xa2c63595ac601f79b228f6297ba36bcb198dbfba,141528514356099608
0xa2d8fa3e9c07ea5c39cabad729eb2ee8336d483d,1556095720552630916
0xa2e3a7e9121eb944d42696954326ede72fb50f49,522556953057128247
0xa2e8a23a843fa5a019de38d83636c88aea319f9c,95396460002716229
0xa2ed15eff01918c23423eb7a848a7dce0beaf87a,12415456109296937
0xa2f696958a5e023014620687f1d34755c707e5d1,16317776813437425199
0xa302d8e3b1b131c72e861db3f2fe16dc4825ebc4,11326944991752360
0xa304816c9c78505714f24fc13222fe07ce0cc711,307965745367604582
0xa3125bdc4797d975bd31c3bdf6bb4cdb5d931a73,7259424280958885
